post_id,text,activity_id,photo_id
2895,BU1YL1uNUBsWOu,,1091
2896,xeuVgEP1aU31XynvVWH,67,
2897,fKzzQrC5TfyAMoezBt5j1g8huKkT0,262,
2898,M3xG,,1092
2899,p3YZoO3AToFgDgsCIprMB8US9q,216,1093
2900,fUXpFK,,
2901,Ow3BXiXZVZRSE3VndW,,
2902,kzOUPGRFfsBWZMwejOkoq9z1,80,1094
2903,SQT1CgK4uQO82,,
2904,cbL,,1095
2905,4Aq,84,
2906,NBnoiyWWiJ4DuU,,
2907,isD7D6aS17LzsYqXLhpbTFm8IO,,
2908,Ty5xr29k9Apa,,1096
2909,FQKz1MAUZThsVyW7oIGzEYgCbU,,
2910,YRyyLlh8wbmqjkO4,18,
2911,EMwa70kaGRdxIzzZwI,,
2912,Kx,,1097
2913,xw,,
2914,8Y8HQZ53Xxz4GcjwIMNvF,327,1098
2915,E7uRwz5CDxOz0Zdao7V95,,
2916,HAGej5zGRDSprfmAVUTEHM05s,,
2917,p2v5NUGKZSlTGq3opZ6O,,
2918,qCz7,,1099
2919,48bJhy,,1100
2920,hXR,,
2921,2hwbRbApJTpadujpckc,,1101
2922,kBYAvQcLRIMgUIbrZtEwpbFN,342,1102
2923,CErX2B220pNq3sw,,
2924,p9H3qac8Cfms6qSgyYF0Aaay7eI6,,1103
2925,VByX6xrFluSNecCY4aa2h,,1104
2926,3ocds7KzMFJ2vUAvy,,
2927,7agQlis5LDS6tp8rtkS1,,
2928,V1RaPUScc0YFvUmy2FsaGlpTy,,
2929,GC,,
2930,oPtrDuLG3rWN,,1105
2931,epOxa,,1106
2932,JwiPe44ih3suhdlyPFea02shTaXxO,,
2933,doervV3Gu,471,
2934,eAtAhiLP3fOy4kznycj,,
2935,xwLYcrBQuGBF,,
2936,C2MlMV,,
2937,T314gOqy0xOMNuX6ZdSpwKEfBw,370,1107
2938,bk6abrgLEbNYvSKVHFI28rOerOuZ,,1108
2939,geHcAVbyjypSogYd8mX5RK2XffFo,,
2940,zXPmBwtBaFyUDdDtCOasV9mkHXWE,,1109
2941,pFjq9QfUG5RFsYiEl2Nt,,1110
2942,KKNt1Rqawqk2mPZQNnY,,1111
2943,hBo6d5,,
2944,GETlr8iWzk5Dd,,
2945,1yMkF49c3zMlrjHh,,
2946,sBULQ6ilFJ08yqSk,,
2947,3YiHa2O746kuWN1qwC3euuXvjm,,
2948,J3j5VtAWgc,,1112
2949,Q4dVEVUwEsHRBZLm3oV8AJKVCL8,,1113
2950,p1WkPTSB5ckYoi7IvB9BGri,,
2951,cUtAJyXon9pu6KD1avwg5lBOBHeB,,
2952,bpz,,
2953,EI4WYQN4KG7,,
2954,hrkSNDKbEW,,1114
2955,Tze2XYb9D3vDL4,,
2956,tz8W0g9IUoQsK,,
2957,ZG,,
2958,wC3OaRnLTf0HA97cL7uQwcYxto,,
2959,Rhw7YP,499,1115
2960,8SZkE3hK0LlPPdKnhX6iVJzCM5xv,314,
2961,ILObvtl30vj4V,,
2962,Nv6c8TcUyGWS,,
2963,GWT3gnryz0k,,
2964,m6ZHFPDailBdPGecwur,375,1116
2965,zRRi9wP1XTk7bzJd9AJc7NEodU,,
2966,7kqx6N1EOySbHjsonenAv,,
2967,qLKfRZiVt8eF,,
2968,WyxO5bRgcX,425,1117
2969,dtmetOt7,163,
2970,SoROT1ncioKmGE,,
2971,B1ekGTiN,,
2972,2zBLe9bbSas8r9,173,
2973,1rGqiY,123,1118
2974,OtVWO8Hj1Czxc,437,1119
2975,9yLIEcJpTGWBMIDN68BZww1enWL,,
2976,NYOPpSP1ReTKGEfCwpnSEMYkY1zo,75,
2977,2TuzxRRuLydjvMdM1WUqWuYeCfe,,
2978,8dFMa,382,
2979,fx27mKV,,
2980,RYPJgauC1ERzRr7cqNv4hUR,467,
2981,YCX,,
2982,l2evA0zdntxPyYK,,
2983,aEHF3rHJUGaYuSTjbwzqx9vQFZdP,,1120
2984,K0ZFHtSvsgQdEfCfhc37u1K,,
2985,J8xJXnHAhk,,
2986,o0Tvv3WJPPubsNX0sI8u1IDGtEBR,,
2987,bR79zszBMxoELEH,,1121
2988,ArR7Vh9,,
2989,D3N5v2WVO,,
2990,ns5MCg22R3UQyG1x6f5Y,,1122
2991,Ceuo6k,,
2992,gnQkkF9dED2NhwiBrqnxx,,
2993,aWXkTAHWlILHhpda,382,1123
2994,Tzkr4qlRKFW8IHqn,,
2995,wq0hyfZFH,,1124
2996,lxB7gZOdQfxJdGsv,,
2997,o1Z58QEnFXq3szg3u,,
2998,mk1ORSmPyB,,1125
2999,sN0xlaarxwSKpyfXTVJldrSFb,,
3000,mbRF7Hqm4AWuayga885Y,,
3001,F7mgd,358,1126
3002,oEYzUeQoP,,
3003,NHHaIfV55vIP3FXg3SMj0kIsNn8U,111,1127
3004,DnpVEt0ehRrMwSZQBZjzIp7kxx,361,
3005,cFIn0,,
3006,saTFSYzwsR9,,1128
3007,RFp7AvazC,208,1129
3008,j8tz,,
3009,QIVy8PTZKX3rRs,,
3010,xIqWdoEdurwk9R,,1130
3011,Gzg42gpTclkdBveCM,,
3012,8IMiO86uTwvykzAwoLko,,
3013,w8wA7tbvCOJMroyEDwUFB,77,
3014,aKxZe3dWt,,
3015,7JEQmrV,,
3016,iYroDijhjJu3Qal,,1131
3017,28DUfE7cveep9auCtPWmIxbA7FwQb,,
3018,q9L4GifJJx,78,1132
3019,6UyDABzIkcLC4,,1133
3020,YvLCPcHgwlFLyT5,182,
3021,r5jkeNVjT,,1134
3022,LZKfyyoEa0lUscqR,,
3023,eAHn8GYg6xlkb5xHekyg72Bv6b,,
3024,8QW2tMfkUmL0PO1,,
3025,usWxIoLa1f5SjwWVS,,
3026,hvCbRvgNJ,,
3027,e5y27JYCUDGrSSi9ApA,,
3028,bOX07YlT7gj3aXf0AUevCe86RPZ2,,
3029,N7PwQHxNMu4EU6TIGTysPZ,,1135
3030,XmS0vBoLfUkNeOSQg,,
3031,lHecI0rLavReLuiAb,,1136
3032,SQee8TkvNs6WJPqlqAkZQVhRp,,
3033,uTIw9qwdtYrwfpLwFvMYjjSiI4,281,1137
3034,PZnKvbDQN,,
3035,CDLKSeEontmN3mtosA2,,
3036,JRaoNJJvA,,
3037,4cYxby1ytPbmpyS,,
3038,2Cw1M5l8ue93vyaXGS,,1138
3039,6ZMPGvSuh180rhWivAUr4eare,,
3040,mDbdCdNe,,
3041,NmpLX3PwXDpA3nl,163,
3042,UF,,
3043,4kB,,1139
3044,I6Bb8cQ8fIp4We3eHkT5BptN,,
3045,KxVthKYxqaRshuUxCt4,215,
3046,PDGcFCzkJbHgBNc1Z,,
3047,edRION1IHeYP9bWf33U75TNIjD,,1140
3048,vgSXSI27tp5f,,1141
3049,gnX,,
3050,85IMIcihelh1xYIV2SIBv3iy36So,,
3051,jSA5JvYHsqqqN,,1142
3052,h9G74b9XZWOoI25re8Lw,,
3053,qFC5fOvTUM3y3JNC,,1143
3054,tvG5KcdXi8f8Xu5EyXua0dxjopsTK,130,1144
3055,HUcENxj9mKPKSzMwgALFUzA,,
3056,S3Y,,
3057,CHBNrllmm0VI6KJuSySGzqQ,,
3058,tAu8vA8F,353,1145
3059,Z2hqatZFNSmSU4r7dt0WLYSBG4E,93,
3060,m2u823M,,1146
3061,IbmZA3dV8zSAC,,
3062,ZYMvrjGDoCDJYT0JspIjI9BI,,
3063,b6,,1147
3064,TL6O,,
3065,Zhg1Y4HD8zd,,
3066,xsqFzR7NELgw7B2aydGCi6j,,1148
3067,GcxqdScr,,
3068,Q22PD9KJt,,
3069,UcP8gJDWaNJ8EQf0Z9SY42rOdC,329,
3070,qSQSUdhSVp,,
3071,ZCUohIGziIupBfgja,,1149
3072,aq9PxTFtU7r4qmzFK0nM46,,
3073,j4fmaUyVcmCf,,1150
3074,qWDK,117,1151
3075,wPj3Y4W9Aeo3LTSPOiQxuqRr,,
3076,Lr1gjlod,,1152
3077,6YPaakAJ1WQK1VqTnnd,35,1153
3078,EyXQJ5la2vVq3PTpJSVcVMc2jGI2M,,
3079,EemUMrb55,,
3080,y9,,
3081,NbblbMBU2DardEUf,,1154
3082,6oqajpH2M,94,
3083,omj2VHIRpmwktjgrJoMhlH,,
3084,5Mf9,,
3085,HFlX5LxVR97VarkBpfoqx8z,,1155
3086,WHTGrZq3mLpFMqM,,1156
3087,LgNYfoMG1XCUVpYyU9,137,1157
3088,vXamXaVwom4GMEij5T9wb61Zm,,1158
3089,nXTQeuSeSI1RPe36p,,
3090,axYWun,166,1159
3091,v6yX6rSfXpqD8,,1160
3092,iz3HJK6V1woZOXkc,,
3093,fr0xxxQRl2TiguAe,,
3094,sWoGQbR526QFgL62bGAJKWX,,
3095,33ef,,1161
3096,jlkRqDfS2cKj,,1162
3097,7QhxOHQu4pGdYlJ7,,
3098,F93RMftW,,1163
3099,PB8ZgVhERbg4ReIoJaudZaLxM,,
3100,RxmZG5CjSs,461,
3101,RQcynTEvycs1NKo9Wcn2zTPkuHy,,1164
3102,BF4F,,
3103,b6H6gT7tvBNycoHWdbdJ2,,1165
3104,CsrRzrXaZXysYBieAmNV86DOzx,,
3105,vVUXbn3Isx6gCpfAR0GkPziHlw,,
3106,QDB02bUZ8d84WxgRWyKGxJ5kUcrb,,
3107,5uD7VmrpvyZN,,
3108,SBH,,
3109,1awNxKgdjuDHPUN2iUBHzr6FKSAO,,
3110,RRC,178,1166
3111,xabYnh,415,
3112,Sp7GksCMTa7BuO7c97Ydbyhu05sWS,,
3113,3JS1AP2kv3Cew0HZf,,1167
3114,diwXS0Ut9ZyOeHVClzT7hnDl,71,
3115,KV0AIx8H4TRf,,
3116,3Ley7DWT8XBgehF483,,
3117,4erkSj4aQCON48z6Hcin2,24,1168
3118,8G0QosbVktWxiGd8uxLDJKoj2AZ,,
3119,mdq,,1169
3120,mGAAHhqW55,,1170
3121,eKijs92,,1171
3122,KL8bsDZK4oQCF2fqAgCfo,419,1172
3123,NK3SNBKM2JIg51qCyOB46NrdtOrP,,
3124,UMK5g6,,1173
3125,4ezm,152,
3126,d4cCxtgHVYLmh,,1174
3127,szZl112,,1175
3128,Q5wcFaT7D,,1176
3129,23zT,,1177
3130,vdU3kLWHsYG4wNOkD88jB6H,,1178
3131,6WPBL5S,,
3132,xLnRdNl7XYqB7cFmiwWWv,,
3133,es3,62,1179
3134,fNJUKImYX46bhc5RXltAT,,
3135,cQf1IKgBJGWkNcipCF,,
3136,hCwN9WGGygi2px,,1180
3137,tpGr5i3ZYQspvkrBECp35Vq4MxmkV,,
3138,TqlSMHqWzSb02,388,1181
3139,xQzZhmDc,,1182
3140,NRMFdIOxLjY7hu,285,1183
3141,gpBk2ZT3NIT9YMxDsS4s1vAYoTP,,
3142,1l3shZ5XYhS,,1184
3143,xF,,
3144,JcmZxXcm1XU313biFZbFCznv,,
3145,dUBcG1LBa40I0u2IbHtmxwiG,,
3146,3Dm6z187QEn579,,
3147,gJ4p,352,1185
3148,nx9R89UjCheuUcR,,
3149,szTF,,
3150,8C07GCllj3mBgvTynVKpq,,1186
3151,OsSFM,,
3152,ChC7ytbIGN4EJWDcXD,,
3153,LbNJIfyjABqwlEG6WOtU,,1187
3154,ibkcDT4nhPrY,117,1188
3155,ZbCKdKwHQ9QsHXqO3u1PST0awqCi,,
3156,XulwS,,
3157,R3lLAo9ffAxvDJmZXSwRIsfx1CNM,,
3158,t1dY1WEozT0qf317,,
3159,WWtYglc,,
3160,Ry335JhSjfuTNii,,
3161,PwInsP,,
3162,Zo4OBwFQJMrN,,
3163,kMUndy2aLr33OxX0A,,
3164,Ban,,
3165,adJNwhW3hTtG,,1189
3166,1zRQFoBWvLWB6QpnQC,68,
3167,LXlN24mub3WkvSiGEgAcw2YMYjaL,,
3168,P0XDC,,1190
3169,hVZY,,
3170,auUo5bNmJnNzEg2JzTF1B,,
3171,gfloGA8,306,1191
3172,kZO8rLv5x6YF,,
3173,ahO8vNab3q6P8NgyY,,
3174,rOkXj,307,
3175,ydLVr5OeCBcmXexJs5Kcg77iAX,202,1192
3176,ZCs,,
3177,PXY24t9uRuh51lvC14HH,,
3178,UaK0dCVSnIXGrNFe,,
3179,Y6I5xnQtcYv,,1193
3180,CGwCkHNQISBigjmsdXVMPfmiyOlqg,,
3181,Jokd4yPa216FS,,
3182,l335lHjRBP99zXAcQNFdV2SSiwZU,,
3183,v3zr1zjDASltj,,
3184,nBNqKpu3ySyycSNjUN4,,
3185,e79OYkP2,,
3186,O7PwfrGBxjrdzFx7MzX,,
3187,f2Dvmyl3acbEEnHQ,,
3188,60BEt,,
3189,4VtMWxZJrtTEpI0BXcC0Q5UV,,
3190,qSmPrS7iBRPO18B,,
3191,LSrw3p2a3PPXNknr8kq,30,1194
3192,61CD45TXf0YrMAxaDxb5xroD4chc,,
3193,nY1gH6wAyNOMXRJ4YUpCgeiX6amLj,,
3194,rdFXuYRlxbMEsMkFyN1mezv4p,64,1195
3195,GMJyOQt5uRw6,,
3196,sBicAfTnYsZTD,,1196
3197,fabcigHnsiESUmVqjuXYf12MjVs,457,
3198,Exl6PMCrqRFJq69BUqHOMSCvz,,
3199,RoOvsR67,387,1197
3200,ewER4dsngzhcrsbNK6UvV,286,1198
3201,xn,,
3202,k7RWCoGro5UI41hNcXZzYCf6a3WXX,332,1199
3203,FIukzfM,,
3204,dsOONCyZWzpthWGDc0lAb,43,
3205,Fcv8Yr3TGXOsupj2fn3pn3JKW2z3,,1200
3206,OtRr1OEkhmry,,
3207,JogPt47ccxoLremzR4TyG,,
3208,HTcBYNnLEf63f18Sq3SsV2W,,1201
3209,B5gHb4YZy8QxC,,
3210,bg,,
3211,jafvULTHXoAenDUGZau9ofkZqi,,1202
3212,8uznRBgx5ktjmELcPz,,1203
3213,Ejaxo,,1204
3214,CPJKdvWn4TUVxC6btp5l3Y3Y,,
3215,NyvtcDiW5Tqp3,,1205
3216,pq,,
3217,b8W7Dc,,1206
3218,Gz,,
3219,VCCZ5p78Ddb,,
3220,Yp,,
3221,ow7GvNVUuG5s0M,,1207
3222,G3SQxknznr9879WgBH,,
3223,oAN6S,,
3224,uSptAxW38uUwiyzlHiNrLW5AlnX,,
3225,wcuhyvZ,,
3226,L7OUM0kcSk1bSpg8jIqDUay9OJMUb,36,1208
3227,27X7hKAWATQPx930lfQcalM,265,
3228,eRcquaqZwIQ,,
3229,vqWsdd5xy0gQgzNoLgmVt,,
3230,TD91rdfiqxxsekrNNo,,
3231,P3QlQtJkpmO5Y5,,
3232,SzXfOH,,1209
3233,VZhKtwYv,77,
3234,Iqwz9GgmCLQjZ4ZSyg9VhMbHg,,1210
3235,hZuypKceHmi1xZdee,5,
3236,qJV,,
3237,DfBzkf986Lk6Iz053o,,
3238,p2zjuC7Yz,,
3239,bSJ7BxqO39jSVdkypf67eH,219,
3240,ZNblH6gvJfZzLfDQ5YaO,,
3241,cECRbeU7kl,,1211
3242,9WcZfZ8V1wxK,,
3243,ghHYn5xHPdSGQcCf27X1rYCCP,,
3244,goRRJ30i0Kd7HYrV0I8Vsz,474,1212
3245,KKxalChxgeD6xrOp94k21q33gnuy,,1213
3246,ITdSpNiIfRVTF7PVieia8Ir,29,1214
3247,jNNhGGPOuGAZSjHJmo,,1215
3248,rDjvtPfvyVS8BBgUW8nEkLX,377,
3249,M8p4lyNphOghX7,,
3250,OC4AYl9oTASA1G,,
3251,Sbj8qhNL7OR4ZwF1h5dW7pLvxn1,,
3252,yEbp09ZgTilGi7t0xo19fCxypGPS6,,
3253,85wxWaR56wbuzY1uKusKDV,,1216
3254,1FMiI7cX98knLtRma,,
3255,djVGsWeo,,1217
3256,iHRcnQah5cK19RB4IVsSBJXHUkSO,,
3257,jEx2,,
3258,tZk8BsB1AnVQA5,,1218
3259,9FKZrmRv9a,,1219
3260,2zeSVdHY2H2qFwFEPHqa,,
3261,8mHD0,,1220
3262,bGMNKnQJ0966dDT6,,
3263,IgTN4ClQK6g3WLbZALn7O4EiUliAr,202,1221
3264,UetM5pLx6i1A,291,1222
3265,efi7UGNodhen9oMsIiHV7AjvtXpEK,21,
3266,ieechMUPcieXLmOF,,
3267,bSzRHyFpPl3lNZ,,
3268,g9NlSHQaqpE8lm9WM1P,,
3269,WlIas1dpwG67XNKL,,1223
3270,DLrx,,1224
3271,EHSZmx,156,1225
3272,RHh5Pl,,
3273,gVDI8FyEyGXul6bJheWutE6p,,
3274,hd2LEsBpd1t,,
3275,vsyGPQ3S1UK8R3xA,,
3276,CHk8d826ZcLNUmL2FUaACRoOQDcU,,
3277,Ze3uZjilRHQpwxIgq,,
3278,MgNhAXseIns,,
3279,yohKP3gC0B,,
3280,MzzNoOSvZD4Yv8wj4mB,,
3281,xH2Sv9MLwmDhMIgMxjSYgwW2,390,1226
3282,4iJFS,151,1227
3283,gEsT8KyeR0,,
3284,kY3H26skKLtJajt6BM0kzFDBs,148,1228
3285,Rn4Y3U2P5Qhulg,,1229
3286,CeLSI2wBoJP,,
3287,tyxIVlkOL,389,1230
3288,3tKW8Sju1xxcoInjiOzcz9X,264,
3289,3gbiFA5EjbRrADdEO,80,
3290,ohO4BBKr3Lx,,
3291,Isvxq5gRXnIu2EzA6S5QPL,,
3292,Gw25rJkEBajR4Y8,346,
3293,F0hyEadc8B,,
3294,0RYIO2P7TVOV3qqjt,,
3295,oaUqQbrGW,,1231
3296,D8rLFPUDayKk7nVF5JPTvwNF,494,1232
3297,CjIHxfD0YZ5VwpVkKKD2l,,1233
3298,KdlaJCmPNgHuMAvQ3NVHFLg9Kh,243,1234
3299,FjuzvNUYa,,
3300,iKmCCz6yKVsWBOO9fZNSl,,1235
3301,g9Iykr,,
3302,0P8RUrPxRSEGtsneH1JrgvplbCX,,
3303,aB1zGtSnu,,
3304,3K4XX2S12dkzzZAhEbWRIAK,194,
3305,PMqyx,,
3306,e80QiW,96,
3307,GgAY63tlHQRLkpnbhp48BreiCnPC,85,
3308,lyq9P3oNBdKNBJxbQk8,58,
3309,JrSqzf,42,
3310,nS5VTqPxuLQkT03iQtK4qa2a,,
3311,un302giwUVdLn5a8,377,1236
3312,BlFMKP9UGHtnxd2FjorBQtjPvh0ds,,
3313,T9IlZCbK,,1237
3314,RNsugpKWarzOAhYrMcW56,100,1238
3315,ZGd9KzxiHlSb4wvwOyz5FZfkq,,
3316,MTOWAzf,,
3317,4r6UstVudZs7CZvRaCNfzWFxL,63,
3318,nnF9n,,
3319,yOqj4GVOz6NPcLSeNcKnzfiLaYw6Z,,1239
3320,b7XJ325WObGtq,,
3321,36BkV3lbIZCdmkTKp7i6,,
3322,vcsp1kItSDnPI1RIFwug9E9hAD,,
3323,AfL,,
3324,grv02rWD9ZFzbZe3O,,
3325,xjODdQyudGSxYWER7x,,
3326,QP,494,
3327,rq2zd,270,
3328,wDGCTn,,1240
3329,qBXRHw0bosapaXQPS2NYKvVx,,
3330,N8Xsn,,1241
3331,fb11MfU6M2Hv,,1242
3332,vsXcUvoQIvV34THdzi8YwptUqrtvF,,1243
3333,t0sMRwwCaeZ0JL,,
3334,q04CGYUHq09w5jsQpF,,
3335,H7NE8RdkJMRMdehAY8k7cMLMi,,
3336,gs1bAgX,26,
3337,cQ6jFEHoAuCf48,,
3338,ztyP,,1244
3339,KXEBFzHCByTDNyi6,,1245
3340,g8kUdGYzDxYQMXjI50152,392,1246
3341,s0w2jRLQ,,
3342,QaXyjEA12L2L2c7XadP1I11R3,,1247
3343,R1gjq3YgRU3wTSzX,468,
3344,SpmTh9F5eBWYv5DmX70,,
3345,fAQcGIErmu4,12,1248
3346,FuG,,
3347,26m3ttEnmiuh6,,
3348,CkthrUobMhdO,38,1249
3349,AT0aG8,,
3350,8nXQ,,
3351,iqeaPK,349,
3352,zqmech,,
3353,nYT8Zus2AbFigpegO,,
3354,cHR4klwy6Fz7snu65s9jTaPjAtWNh,,
3355,Xh,,1250
3356,mYfN2,,
3357,gTW5m57akBRbWigUsaEqyA0iSOEU,,
3358,5D3pG,124,1251
3359,7cqd95,,1252
3360,gdX,,
3361,17cjvo,154,1253
3362,V1M915zbuh12T4Hm1ahILV,359,1254
3363,i8,,
3364,nYqjJB8jv,,
3365,cjCfmx9iKDOQ7kSL4gWbGRM4,301,1255
3366,bwHNBu8kve,96,1256
3367,10zny3YHAeuZHp2dhfo4yf1A,73,
3368,uCN0lHHyKn6hAV0GZ1vGaZd8tR24,147,
3369,k3gV4HMOVohKEuNfghSJBLf,,1257
3370,TDiy3YYyHghvXKtzHbs74EeGZGy8,,
3371,vmFk4T1RQC,,
3372,G5KPLyIwJOwHk8M3GusB3BknyZN,193,
3373,y7HxCiXUV,,1258
3374,KCNexCA,,1259
3375,qL,,
3376,hMhf2Iu7ZMY0zU3N9ydjdC,,
3377,NlkvlU49TsyAIzkifVibpLL651Q0F,,1260
3378,wxk,,1261
3379,z2jyhB,,
3380,ZZ,,1262
3381,PsRPieaowOsK5EUdXDOBUOG,423,
3382,sWP3piP,,
3383,TpT,,1263
3384,azF,,
3385,wHJLKe7z,342,
3386,kEHfiK,,1264
3387,JRB3rUds,,
3388,7TQinLbEjv1Fj6Cnq0S6gNREAxm,,
3389,Tp5Ipm3YxzbqqPOxbyuYBE,387,
3390,M1bOjtQDXa,,
3391,6l,359,1265
3392,29nxZEKrb,,
3393,wxvsYfVgdmoiAozhlB5H,,
3394,2XADabPfYWgOnKcBb7vdFwcL,,
3395,NK8M9dnUx2ufkcy,,1266
3396,v2QcFWSlqgo,,
3397,a8NPyz,,1267
3398,AjoBiO0Ci1J04ARquwBbx1LB,,
3399,qmA3uQQ5Vl92Ypg,,
3400,rJH926sZvpXpuSGiDKXfR28,,
3401,pz43oE9asNKQEiEDeXiqP4,277,
3402,bc6rCEraq6,270,
3403,1UFdf0rlXnCKeI,255,
3404,4i4AP3UT,,1268
3405,sfsNgQaET36BOp3sH4jS5,2,1269
3406,zFHubRIPKpRJDmswpk4BiwqNU5FiR,222,1270
3407,9eZzv,51,1271
3408,YMRkpA5dDqCe4DbRmYXj,50,1272
3409,u1nGSPXhKLpbJxfF7Tc0oC,395,
3410,kbTMHFEzpjp0lNvzdWxRwhqLr,,
3411,WhOBuWlsaVqnvygeCDwQ,,
3412,gLZw0SB,49,1273
3413,tGamsugmU1wlLbo,,
3414,8FBMS2oRsgw,,
3415,V07YpoHTf4dvdixaGYW8,,1274
3416,E8wmQW4aalBHpd2kd47WKy,155,
3417,zprCEgucAJhLuT6Qp,,
3418,QjTuZ,,1275
3419,AH7Nm,,1276
3420,jXcmAowMhTbRpXjKvdMUnhhbF,,
3421,WDd4GGP1M,,1277
3422,SA9rp0Ks1ym4dze8bB,,
3423,jXbGyELENOx6XPa3ez,,1278
3424,0351dGrHTEKn6RvFT5V6Ozyq9iC,,
3425,ZlY1K7cRCRUG2GBlHR,,
3426,700PbtLWKL3HMnmDcO9GwyyHe2D73,270,
3427,iJho1571ivcdNys,,1279
3428,1Uru0a6ts,,
3429,LucQxIXo4PKlsBEInA2wnj7IRvQ,,
3430,9igDnoPn,,1280
3431,rjaVWtGyPNXBmYkX7cDdb1P,157,1281
3432,RN5M,408,1282
3433,zkcOcvfdlwmEOGfzHb,210,1283
3434,irjR9ibYOqJDgReCFMZ7EK76mo,,1284
3435,qkW0Y5iIqUOxEcbjT2WjwmVy,,
3436,za8BhsFRwEXDtAExfal,,
3437,e26sjSzprEIlmf3qv8KU4rp9N6mHa,,
3438,GbT,,1285
3439,7suTgBzx3Jwz8DBEekWf4Xc3s,4,
3440,Mcyz8a,197,1286
3441,ADiS4xAugehqDcGwxtk,,1287
3442,EmMBu,450,
3443,rwO7henuv1F,,
3444,PyPThRWc0Rm,,
3445,Dugy8OOWNYafrz3exJ7N,,1288
3446,GN3VCfD9Kn2obNYqAC5OXZtC,,
3447,gdzy14Y72PHc8,,
3448,7G5ys,,1289
3449,gBB2jmyq2797UZG811aWiCcbQ5N,333,1290
3450,DP7XXJfVIfZFYYxFx1hHIPSYfsMs,,1291
3451,NrUiF2iR7EXrk17CXhyhR,,1292
3452,L5p,96,1293
3453,WoypkNl7slpN5xOJ,,
3454,g1,,
3455,3SwXfZ2KP,,
3456,EVnpcnZLkR7wH,26,1294
3457,hgVQ731AujMUIKWqJg,97,1295
3458,JRw,303,1296
3459,7jflgnUAXP2kiGZucjRfI9,371,1297
3460,RV2oZzmWcihoAYeB0,,
3461,sz6r6on,,
3462,Mdk0MZF1WY7HhxnEb,,1298
3463,ETB1,,1299
3464,6cgO6qE8VlJHoMGrYzX,,
3465,YJicWn2aKz9S,22,
3466,H9x8yALASC,168,1300
3467,CV,,
3468,MwWyEButPagDUwxKQn,,1301
3469,rIVXynDCwb8a1oUM3rUx8NM4W,,
3470,NvNfT6QSr4FE7ummjXgV5hPqd,,
3471,suSHCFEJkTyOFj,,1302
3472,InWcK2gQycUn,67,1303
3473,lE9pF,187,
3474,Cs0s,123,1304
3475,274B5ID53Tb0ZSuuks,,
3476,o5Nq,,
3477,0rk,,
3478,knij,,
3479,SO8SVdf1Q3w8ZbjUrAE,,
3480,725TZqQ,,
3481,mPl96QxK1lKKZPd2DwUZ,123,1305
3482,4TexJaScjKp,,
3483,rK0VVvlrS0LUP6FtzEJxorVf,,
3484,Qrmi0xWQyrwSLjuSckiilm6Z,,
3485,RM,,
3486,IV68dt7,170,
3487,YKAknu,202,
3488,asvRzXcOny7,21,1306
3489,L55mh,,
3490,qBWOaxB,,
3491,2JQDB9nXC1zh,,1307
3492,qKBdUOkve2duh944xSBa23c,,
3493,XKZlU0y,,1308
3494,bLJSNIHiPf1niRER5eVaDP,,
3495,8lUk5KSKqm47Aqi1YWMD9,,
3496,gL84nQ8WqbPruUvKHlc,,
3497,UIk8695GG6w,,1309
3498,av,,
3499,ooaHuW2UW,,
3500,sfKeR,,
3501,clS0YqqYMnW00FNyBttX,37,1310
3502,N2AsaUZJ7wKF9PVj9mmDlcQI,,
3503,6P,163,1311
3504,gwti5W1qf8xpuGKWosoB6hwU,,1312
3505,RcqHbkTFDrwAsNd8q,24,1313
3506,buFIKIxAWSREm85FSc8SAKtvmBHB0,,1314
3507,c4azDM5bT3,,
3508,Ndu,,
3509,ZCRZAATea,,1315
3510,7cbtthe,,
3511,hteIRIgXd8PPtxWdFDYJGx6Suhy,412,
3512,aaJ,,1316
3513,9YULyNazqh,,
3514,Zsai95,325,1317
3515,XDsOY8,,
3516,I4y1DVngL6Z3qmYGuDznwlm,,1318
3517,2v4WLTctydFLDaP,,
3518,1Ly3AspzMZ7lpEXIbLZCqyrG8mic,,
3519,xn,,
3520,XmD6GpqoC7hL5T3OFgtwQSqR,,
3521,7AkX4HgcwtJ4VYEaXmq8qTe5zA,,
3522,9Cry4jLhIWj3iuzWZwLD9hkgg7mYe,,1319
3523,ajvhg,,
3524,5bZpzfQhMNPkOepzKow8lSg7MD,,
3525,M5bGWoUNBU3TIuwZ2zIx,,
3526,NHvXaNHvkG1y1lArrlp0yoS,,1320
3527,90PSZPqFfiGMe1o,,1321
3528,4XS5SvIqge591jRjS4tU5,135,1322
3529,CaaOMCVE3x4H2MTPGb2,,1323
3530,jdETLTRvsKStBe5oIVjgNFL,151,1324
3531,4mTh,,
3532,UK8gOuwpjokz1,,1325
3533,yuYhvBRJdteG2NIeALURabT,59,
3534,JOIiuQIuvMMA56jMI1UyfDm57,84,
3535,Ga8YRQ6,,1326
3536,nuWa,,
3537,ur0VPU,,
3538,tK9dT5nLlQfqVqRhC42,,
3539,iWDwJUabbeIf,,
3540,NKjeEEqA48,,
3541,F35OUD,,
3542,hXyE991fnuzkNGTuKwZ7iCaEb,200,1327
3543,lfQHlSY6gZozFJ,234,1328
3544,cSykIs8EBSmdXtMMvEIyDCz,239,
3545,HxTMfDrQHj,,1329
3546,nV0xstbn5AYi40P,,
